date,datetime,cash_type,card,money,coffee_name,Customer_ID,Store_Location,Customer_Age,Customer_Gender,Loyalty_Program,Discount
2024-03-30,2024-03-30 11:59:19.854,card,ANON-0000-0000-0069,3.14,Latte,CUST-0200,Houston,61,Male,False,0.18
2024-03-30,2024-03-30 13:49:25.815,cash,ANON-0000-0000-1030,6.67,Cappuccino,CUST-0201,Miami,24,Male,False,0.99
2024-03-30,2024-03-30 16:12:31.786,card,ANON-0000-0000-0017,7.82,Latte,CUST-0202,Chicago,59,Male,False,1.14
2024-03-30,2024-03-30 16:36:40.513,card,ANON-0000-0000-0009,4.1,Latte,CUST-0203,Houston,31,Male,False,0.72
2024-03-30,2024-03-30 16:37:57.553,card,ANON-0000-0000-0009,6.12,Americano with Milk,CUST-0204,Chicago,58,Female,False,0.97
2024-03-31,2024-03-31 10:40:04.523,card,ANON-0000-0000-0089,3.84,Cappuccino,CUST-0205,Miami,45,Female,False,0.44
2024-03-31,2024-03-31 19:36:45.000,cash,ANON-0000-0000-1031,7.46,Americano,CUST-0206,Los Angeles,44,Female,True,0.73
2024-04-01,2024-04-01 10:28:47.601,card,ANON-0000-0000-0004,4.33,Americano,CUST-0207,Miami,36,Female,False,0.05
2024-04-01,2024-04-01 10:29:42.318,card,ANON-0000-0000-0004,9.14,Americano with Milk,CUST-0208,Houston,31,Female,False,0.88
2024-04-01,2024-04-01 10:30:43.735,card,ANON-0000-0000-0004,4.77,Americano with Milk,CUST-0209,Miami,45,Male,True,0.06
2024-04-01,2024-04-01 11:15:43.836,card,ANON-0000-0000-0009,6.73,Americano with Milk,CUST-0210,Los Angeles,47,Male,True,0.42
2024-04-01,2024-04-01 17:01:42.924,cash,ANON-0000-0000-1032,3.82,Cappuccino,CUST-0211,Chicago,41,Male,True,0.06
2024-04-01,2024-04-01 18:18:42.372,card,ANON-0000-0000-0024,7.2,Americano with Milk,CUST-0212,Houston,54,Female,False,0.86
2024-04-01,2024-04-01 18:45:27.436,card,ANON-0000-0000-0090,6.23,Hot Chocolate,CUST-0213,Houston,37,Female,False,0.57
2024-04-02,2024-04-02 10:01:14.022,card,ANON-0000-0000-0001,3.9,Latte,CUST-0214,New York,44,Female,True,0.74
2024-04-02,2024-04-02 16:18:34.169,card,ANON-0000-0000-0003,5.73,Americano,CUST-0215,Los Angeles,22,Female,False,0.78
2024-04-02,2024-04-02 16:19:28.460,card,ANON-0000-0000-0003,6.42,Cortado,CUST-0216,New York,59,Female,False,0.5
2024-04-02,2024-04-02 19:59:31.942,cash,ANON-0000-0000-1033,6.47,Cappuccino,CUST-0217,New York,34,Male,True,0.04
2024-04-03,2024-04-03 10:19:13.644,card,ANON-0000-0000-0003,5.48,Cortado,CUST-0218,New York,40,Female,True,0.73
2024-04-03,2024-04-03 10:20:07.655,card,ANON-0000-0000-0003,5.67,Americano,CUST-0219,New York,29,Male,True,0.53
2024-04-03,2024-04-03 13:12:05.367,card,ANON-0000-0000-0012,9.89,Cappuccino,CUST-0220,Chicago,30,Female,True,1.16
2024-04-03,2024-04-03 15:36:11.735,cash,ANON-0000-0000-1034,4.79,Cortado,CUST-0221,Los Angeles,54,Female,True,0.37
2024-04-04,2024-04-04 10:44:55.988,card,ANON-0000-0000-0091,4.07,Latte,CUST-0222,New York,31,Male,True,0.25
2024-04-04,2024-04-04 11:26:38.085,card,ANON-0000-0000-0092,9.17,Latte,CUST-0223,Houston,39,Male,False,0.24
2024-04-04,2024-04-04 11:27:48.411,card,ANON-0000-0000-0093,7.34,Cappuccino,CUST-0224,Miami,41,Male,False,1.34
2024-04-04,2024-04-04 12:23:02.216,card,ANON-0000-0000-0094,4.49,Cortado,CUST-0225,Los Angeles,34,Male,False,0.68
2024-04-04,2024-04-04 19:42:07.740,cash,ANON-0000-0000-1035,9.68,Latte,CUST-0226,Chicago,59,Male,False,1.2
2024-04-05,2024-04-05 10:40:42.728,card,ANON-0000-0000-0095,6.25,Americano,CUST-0227,Los Angeles,60,Male,True,1.02
2024-04-05,2024-04-05 10:42:06.204,card,ANON-0000-0000-0012,3.6,Americano,CUST-0228,Miami,20,Female,True,0.18
2024-04-05,2024-04-05 11:06:14.643,card,ANON-0000-0000-0096,6.77,Cortado,CUST-0229,Houston,31,Female,False,0.45
2024-04-05,2024-04-05 12:14:27.975,card,ANON-0000-0000-0097,9.5,Americano with Milk,CUST-0230,Los Angeles,28,Female,False,1.21
2024-04-05,2024-04-05 14:23:40.387,card,ANON-0000-0000-0098,3.88,Latte,CUST-0231,Chicago,23,Male,True,0.29
2024-04-05,2024-04-05 14:24:50.417,card,ANON-0000-0000-0098,4.26,Cortado,CUST-0232,New York,32,Male,False,0.22
2024-04-05,2024-04-05 15:30:50.383,cash,ANON-0000-0000-1036,6.35,Latte,CUST-0233,New York,49,Female,False,0.58
2024-04-05,2024-04-05 15:54:15.768,cash,ANON-0000-0000-1037,7.53,Cappuccino,CUST-0234,Miami,39,Female,False,1.11
2024-04-05,2024-04-05 15:55:30.947,cash,ANON-0000-0000-1038,8.79,Americano,CUST-0235,Los Angeles,36,Female,False,0.02
2024-04-05,2024-04-05 16:17:43.975,cash,ANON-0000-0000-1039,7.47,Cocoa,CUST-0236,New York,48,Female,False,0.2
2024-04-05,2024-04-05 16:18:23.558,card,ANON-0000-0000-0003,3.0,Espresso,CUST-0237,Chicago,45,Male,False,0.55
2024-04-06,2024-04-06 12:32:31.398,card,ANON-0000-0000-0099,8.95,Americano with Milk,CUST-0238,Los Angeles,42,Male,True,1.08
2024-04-06,2024-04-06 14:13:18.733,card,ANON-0000-0000-0040,3.51,Cappuccino,CUST-0239,Miami,62,Male,False,0.1
2024-04-06,2024-04-06 14:14:27.029,card,ANON-0000-0000-0040,5.83,Americano,CUST-0240,Miami,55,Female,False,0.42
2024-04-06,2024-04-06 14:49:50.183,card,ANON-0000-0000-0009,3.91,Latte,CUST-0241,Miami,31,Male,True,0.59
2024-04-07,2024-04-07 10:12:53.204,card,ANON-0000-0000-0091,9.38,Latte,CUST-0242,Houston,32,Male,False,1.34
2024-04-07,2024-04-07 12:44:31.936,card,ANON-0000-0000-0040,5.04,Cappuccino,CUST-0243,Miami,54,Female,True,0.93
2024-04-07,2024-04-07 12:46:05.118,card,ANON-0000-0000-0040,9.22,Cappuccino,CUST-0244,Los Angeles,48,Female,False,1.67
2024-04-07,2024-04-07 14:16:24.949,card,ANON-0000-0000-0100,5.51,Cortado,CUST-0245,New York,33,Male,False,0.82
2024-04-07,2024-04-07 14:17:30.628,card,ANON-0000-0000-0100,6.05,Espresso,CUST-0246,Miami,20,Male,False,0.68
2024-04-07,2024-04-07 18:01:16.608,card,ANON-0000-0000-0101,4.95,Hot Chocolate,CUST-0247,Houston,55,Female,True,0.88
2024-04-07,2024-04-07 18:02:03.878,card,ANON-0000-0000-0101,5.41,Americano with Milk,CUST-0248,Houston,62,Male,False,0.66
2024-04-08,2024-04-08 10:58:21.106,card,ANON-0000-0000-0102,8.82,Americano with Milk,CUST-0249,Miami,40,Male,True,0.29
2024-04-08,2024-04-08 10:59:27.558,card,ANON-0000-0000-0103,9.86,Cappuccino,CUST-0250,Houston,41,Female,False,1.53
2024-04-08,2024-04-08 11:01:20.464,card,ANON-0000-0000-0012,6.5,Americano,CUST-0251,New York,46,Male,False,0.63
2024-04-08,2024-04-08 11:04:47.030,card,ANON-0000-0000-0104,5.14,Cappuccino,CUST-0252,New York,49,Male,True,0.17
2024-04-08,2024-04-08 12:54:25.897,cash,ANON-0000-0000-1040,6.65,Espresso,CUST-0253,Los Angeles,54,Female,False,0.7
2024-04-08,2024-04-08 15:43:36.881,cash,ANON-0000-0000-1041,5.57,Americano with Milk,CUST-0254,Miami,58,Female,False,0.9
2024-04-08,2024-04-08 16:41:37.806,card,ANON-0000-0000-0017,5.74,Latte,CUST-0255,Miami,60,Female,True,0.31
2024-04-08,2024-04-08 18:18:09.713,card,ANON-0000-0000-0105,4.83,Americano,CUST-0256,New York,47,Male,False,0.71
2024-04-08,2024-04-08 19:22:27.477,card,ANON-0000-0000-0024,8.69,Americano with Milk,CUST-0257,Miami,54,Male,False,1.28
2024-04-08,2024-04-08 19:23:59.268,card,ANON-0000-0000-0106,5.21,Cappuccino,CUST-0258,Chicago,45,Female,False,0.57
2024-04-09,2024-04-09 10:22:27.359,cash,ANON-0000-0000-1042,7.83,Cappuccino,CUST-0259,Houston,55,Female,True,0.5
2024-04-09,2024-04-09 10:24:10.103,cash,ANON-0000-0000-1043,3.26,Americano,CUST-0260,Miami,62,Female,True,0.52
2024-04-09,2024-04-09 11:42:28.468,card,ANON-0000-0000-0091,4.37,Latte,CUST-0261,Miami,30,Male,False,0.76
2024-04-09,2024-04-09 15:11:48.720,card,ANON-0000-0000-0107,4.5,Hot Chocolate,CUST-0262,New York,56,Male,False,0.29
2024-04-09,2024-04-09 17:25:23.936,card,ANON-0000-0000-0049,9.33,Hot Chocolate,CUST-0263,Houston,43,Male,True,1.58
2024-04-10,2024-04-10 10:21:26.175,cash,ANON-0000-0000-1044,4.46,Espresso,CUST-0264,New York,64,Male,True,0.07
2024-04-10,2024-04-10 17:55:07.018,cash,ANON-0000-0000-1045,6.4,Hot Chocolate,CUST-0265,New York,42,Female,False,1.13
2024-04-10,2024-04-10 17:55:31.244,card,ANON-0000-0000-0108,5.68,Espresso,CUST-0266,Los Angeles,60,Male,True,0.98
2024-04-10,2024-04-10 18:24:59.290,card,ANON-0000-0000-0009,6.91,Cappuccino,CUST-0267,Los Angeles,43,Male,False,0.12
2024-04-10,2024-04-10 20:04:05.386,card,ANON-0000-0000-0109,8.47,Latte,CUST-0268,Houston,27,Male,True,0.41
2024-04-11,2024-04-11 10:41:23.155,card,ANON-0000-0000-0110,4.07,Americano,CUST-0269,Chicago,64,Male,True,0.09
2024-04-11,2024-04-11 10:42:59.365,card,ANON-0000-0000-0110,5.68,Americano,CUST-0270,New York,30,Male,True,0.01
2024-04-11,2024-04-11 16:35:23.069,card,ANON-0000-0000-0017,7.06,Latte,CUST-0271,Miami,40,Male,False,0.72
2024-04-11,2024-04-11 19:16:56.588,card,ANON-0000-0000-0106,7.14,Cappuccino,CUST-0272,Chicago,29,Female,True,1.29
2024-04-11,2024-04-11 19:18:36.619,card,ANON-0000-0000-0024,6.01,Americano with Milk,CUST-0273,New York,36,Female,False,1.13
2024-04-12,2024-04-12 19:03:43.403,card,ANON-0000-0000-0019,4.2,Hot Chocolate,CUST-0274,Chicago,34,Male,False,0.68
2024-04-12,2024-04-12 19:38:23.189,card,ANON-0000-0000-0009,6.13,Cortado,CUST-0275,New York,50,Male,True,0.46
2024-04-13,2024-04-13 12:29:19.823,card,ANON-0000-0000-0009,4.08,Latte,CUST-0276,Chicago,31,Male,True,0.55
2024-04-13,2024-04-13 12:43:02.389,card,ANON-0000-0000-0012,6.9,Americano,CUST-0277,New York,51,Male,False,0.47
2024-04-13,2024-04-13 15:06:52.292,cash,ANON-0000-0000-1046,3.33,Hot Chocolate,CUST-0278,Chicago,42,Female,False,0.23
2024-04-13,2024-04-13 15:07:55.966,cash,ANON-0000-0000-1047,5.9,Hot Chocolate,CUST-0279,Chicago,52,Female,True,0.49
2024-04-13,2024-04-13 16:18:03.938,card,ANON-0000-0000-0111,3.59,Cappuccino,CUST-0280,Miami,20,Female,True,0.25
2024-04-13,2024-04-13 16:19:39.799,card,ANON-0000-0000-0111,4.54,Latte,CUST-0281,New York,40,Female,False,0.64
2024-04-13,2024-04-13 17:51:26.026,card,ANON-0000-0000-0112,5.52,Cappuccino,CUST-0282,Houston,21,Male,True,0.61
2024-04-13,2024-04-13 17:53:19.237,card,ANON-0000-0000-0012,9.25,Cappuccino,CUST-0283,Houston,45,Female,True,1.18
2024-04-14,2024-04-14 10:55:27.406,cash,ANON-0000-0000-1048,8.45,Latte,CUST-0284,Miami,56,Female,False,0.97
2024-04-14,2024-04-14 12:24:39.028,card,ANON-0000-0000-0113,8.55,Cappuccino,CUST-0285,New York,36,Male,False,1.57
2024-04-14,2024-04-14 12:27:08.951,cash,ANON-0000-0000-1049,3.62,Cortado,CUST-0286,Miami,53,Male,True,0.16
2024-04-14,2024-04-14 12:29:06.877,cash,ANON-0000-0000-1050,3.07,Cortado,CUST-0287,Los Angeles,62,Male,True,0.15
2024-04-14,2024-04-14 12:31:36.036,cash,ANON-0000-0000-1051,9.61,Americano with Milk,CUST-0288,Chicago,51,Female,False,1.13
2024-04-14,2024-04-14 13:21:49.808,card,ANON-0000-0000-0114,7.85,Cortado,CUST-0289,Chicago,29,Male,True,0.85
2024-04-14,2024-04-14 14:23:31.631,card,ANON-0000-0000-0012,4.19,Americano,CUST-0290,Houston,23,Female,True,0.07
2024-04-14,2024-04-14 14:24:26.930,card,ANON-0000-0000-0012,9.94,Americano,CUST-0291,New York,58,Male,True,0.76
2024-04-14,2024-04-14 14:25:18.122,card,ANON-0000-0000-0012,5.55,Americano,CUST-0292,Chicago,37,Female,True,0.42
2024-04-14,2024-04-14 15:46:27.733,card,ANON-0000-0000-0017,4.51,Cappuccino,CUST-0293,Chicago,34,Female,True,0.18
2024-04-14,2024-04-14 16:59:54.823,card,ANON-0000-0000-0012,9.15,Cortado,CUST-0294,Chicago,29,Female,False,1.36
2024-04-14,2024-04-14 17:00:45.387,card,ANON-0000-0000-0019,7.59,Latte,CUST-0295,Houston,21,Female,False,0.09
2024-04-14,2024-04-14 18:38:19.649,card,ANON-0000-0000-0115,8.36,Cappuccino,CUST-0296,Miami,57,Male,True,1.3
2024-04-15,2024-04-15 11:45:24.619,card,ANON-0000-0000-0064,8.49,Americano,CUST-0297,Los Angeles,45,Male,True,1.45
2024-04-15,2024-04-15 17:01:46.359,card,ANON-0000-0000-0003,5.22,Americano,CUST-0298,Chicago,39,Male,True,0.2
2024-04-15,2024-04-15 17:02:49.748,card,ANON-0000-0000-0004,6.79,Americano with Milk,CUST-0299,New York,23,Female,False,0.77
2024-04-15,2024-04-15 19:33:03.036,card,ANON-0000-0000-0009,7.25,Americano with Milk,CUST-0300,Chicago,61,Male,True,0.9
2024-04-15,2024-04-15 19:41:58.112,cash,ANON-0000-0000-1052,8.3,Espresso,CUST-0301,Chicago,21,Male,False,0.48
2024-04-16,2024-04-16 10:43:49.907,cash,ANON-0000-0000-1053,5.86,Americano with Milk,CUST-0302,Los Angeles,29,Male,True,0.82
2024-04-16,2024-04-16 10:46:25.706,card,ANON-0000-0000-0116,4.53,Americano with Milk,CUST-0303,Chicago,31,Male,True,0.64
2024-04-16,2024-04-16 12:40:47.675,card,ANON-0000-0000-0117,5.23,Cocoa,CUST-0304,Chicago,41,Female,True,0.1
2024-04-16,2024-04-16 12:52:07.750,card,ANON-0000-0000-0064,3.33,Cortado,CUST-0305,Chicago,45,Male,True,0.13
2024-04-16,2024-04-16 15:03:16.889,card,ANON-0000-0000-0118,5.04,Americano,CUST-0306,Miami,41,Female,True,0.75
2024-04-16,2024-04-16 17:42:04.208,card,ANON-0000-0000-0024,3.22,Americano with Milk,CUST-0307,Chicago,24,Female,True,0.36
2024-04-16,2024-04-16 17:43:22.960,card,ANON-0000-0000-0009,7.0,Cappuccino,CUST-0308,Chicago,54,Male,False,1.4
2024-04-16,2024-04-16 18:09:05.273,card,ANON-0000-0000-0050,3.79,Cocoa,CUST-0309,Miami,23,Female,True,0.45
2024-04-17,2024-04-17 13:32:59.792,card,ANON-0000-0000-0012,6.77,Americano,CUST-0310,Houston,25,Male,False,0.53
2024-04-17,2024-04-17 13:44:00.181,card,ANON-0000-0000-0119,8.59,Espresso,CUST-0311,Los Angeles,44,Female,False,0.61
2024-04-17,2024-04-17 16:13:24.310,cash,ANON-0000-0000-1054,3.5,Cappuccino,CUST-0312,New York,26,Male,True,0.08
2024-04-17,2024-04-17 17:01:35.149,card,ANON-0000-0000-0120,3.24,Cappuccino,CUST-0313,Houston,30,Female,True,0.03
2024-04-17,2024-04-17 17:02:40.687,card,ANON-0000-0000-0120,4.47,Cappuccino,CUST-0314,Los Angeles,53,Male,False,0.26
2024-04-17,2024-04-17 18:14:03.229,card,ANON-0000-0000-0121,8.13,Cortado,CUST-0315,Los Angeles,26,Male,True,0.96
2024-04-18,2024-04-18 11:19:01.693,card,ANON-0000-0000-0003,4.48,Americano,CUST-0316,Houston,56,Male,True,0.06
2024-04-18,2024-04-18 11:20:05.696,card,ANON-0000-0000-0003,8.1,Americano,CUST-0317,Los Angeles,21,Male,True,0.93
2024-04-18,2024-04-18 13:49:12.720,card,ANON-0000-0000-0122,7.1,Americano with Milk,CUST-0318,Chicago,45,Male,True,0.67
2024-04-18,2024-04-18 13:50:17.285,card,ANON-0000-0000-0122,8.92,Cortado,CUST-0319,Chicago,26,Male,False,1.41
2024-04-18,2024-04-18 14:34:19.818,card,ANON-0000-0000-0123,4.09,Cappuccino,CUST-0320,Miami,23,Male,True,0.3
2024-04-18,2024-04-18 14:35:49.354,card,ANON-0000-0000-0123,5.22,Latte,CUST-0321,Chicago,50,Male,True,0.26
2024-04-18,2024-04-18 17:44:15.791,card,ANON-0000-0000-0069,7.79,Latte,CUST-0322,Chicago,31,Male,True,0.72
2024-04-18,2024-04-18 18:21:05.945,card,ANON-0000-0000-0085,6.45,Cappuccino,CUST-0323,Chicago,31,Male,True,1.0
2024-04-18,2024-04-18 19:39:51.193,card,ANON-0000-0000-0024,4.84,Hot Chocolate,CUST-0324,Miami,25,Female,False,0.73
2024-04-18,2024-04-18 19:40:48.954,card,ANON-0000-0000-0009,4.39,Hot Chocolate,CUST-0325,Miami,64,Female,True,0.2
2024-04-19,2024-04-19 10:10:36.254,card,ANON-0000-0000-0001,4.34,Latte,CUST-0326,Miami,50,Female,True,0.51
2024-04-19,2024-04-19 13:11:47.848,card,ANON-0000-0000-0040,8.09,Americano with Milk,CUST-0327,Miami,30,Male,True,0.72
2024-04-19,2024-04-19 13:13:20.876,card,ANON-0000-0000-0040,3.88,Cappuccino,CUST-0328,Houston,53,Female,True,0.65
2024-04-19,2024-04-19 13:58:54.064,card,ANON-0000-0000-0124,8.0,Hot Chocolate,CUST-0329,Chicago,41,Female,False,0.17
2024-04-19,2024-04-19 13:59:49.690,card,ANON-0000-0000-0124,4.86,Cappuccino,CUST-0330,Los Angeles,59,Male,True,0.18
2024-04-19,2024-04-19 18:23:19.311,card,ANON-0000-0000-0024,7.19,Cocoa,CUST-0331,Los Angeles,49,Male,True,0.07
2024-04-19,2024-04-19 18:25:33.440,card,ANON-0000-0000-0009,8.06,Americano with Milk,CUST-0332,Los Angeles,21,Female,False,0.19
2024-04-20,2024-04-20 11:24:42.681,cash,ANON-0000-0000-1055,3.69,Americano with Milk,CUST-0333,Chicago,22,Male,False,0.35
2024-04-20,2024-04-20 12:08:35.701,card,ANON-0000-0000-0125,8.33,Americano with Milk,CUST-0334,Chicago,27,Male,False,1.38
2024-04-20,2024-04-20 12:09:42.664,card,ANON-0000-0000-0125,8.54,Americano with Milk,CUST-0335,Miami,54,Male,True,0.29
2024-04-20,2024-04-20 13:08:37.378,card,ANON-0000-0000-0118,8.18,Americano,CUST-0336,Chicago,24,Female,False,1.26
2024-04-20,2024-04-20 13:09:47.905,card,ANON-0000-0000-0118,9.65,Americano with Milk,CUST-0337,Chicago,56,Female,True,0.63
2024-04-20,2024-04-20 13:10:55.151,card,ANON-0000-0000-0118,7.71,Hot Chocolate,CUST-0338,Houston,50,Female,True,1.33
2024-04-20,2024-04-20 14:44:18.118,card,ANON-0000-0000-0040,9.92,Cappuccino,CUST-0339,Houston,49,Female,True,0.69
2024-04-20,2024-04-20 15:11:00.330,card,ANON-0000-0000-0009,4.03,Americano with Milk,CUST-0340,Los Angeles,26,Male,False,0.6
2024-04-20,2024-04-20 15:22:40.717,card,ANON-0000-0000-0012,4.67,Americano with Milk,CUST-0341,New York,32,Female,False,0.68
2024-04-20,2024-04-20 15:49:25.148,card,ANON-0000-0000-0126,7.0,Americano with Milk,CUST-0342,New York,36,Female,False,0.13
2024-04-20,2024-04-20 17:07:57.969,cash,ANON-0000-0000-1056,5.5,Cocoa,CUST-0343,Los Angeles,63,Male,True,0.08
2024-04-20,2024-04-20 18:27:41.496,card,ANON-0000-0000-0127,3.35,Cappuccino,CUST-0344,Houston,24,Male,True,0.49
2024-04-20,2024-04-20 18:28:46.900,card,ANON-0000-0000-0127,6.16,Cappuccino,CUST-0345,Houston,22,Male,True,0.76
2024-04-20,2024-04-20 19:30:55.317,card,ANON-0000-0000-0128,8.93,Latte,CUST-0346,Los Angeles,25,Male,False,1.07
2024-04-21,2024-04-21 11:16:45.707,card,ANON-0000-0000-0001,4.67,Latte,CUST-0347,New York,56,Female,False,0.12
2024-04-21,2024-04-21 14:15:37.541,card,ANON-0000-0000-0099,5.27,Americano,CUST-0348,Miami,62,Male,False,0.53
2024-04-21,2024-04-21 17:09:03.199,cash,ANON-0000-0000-1057,6.8,Cappuccino,CUST-0349,Los Angeles,23,Female,True,0.16
2024-04-22,2024-04-22 11:09:16.412,card,ANON-0000-0000-0012,4.76,Americano,CUST-0350,Chicago,46,Female,False,0.51
2024-04-22,2024-04-22 11:29:27.099,card,ANON-0000-0000-0129,3.13,Americano with Milk,CUST-0351,New York,64,Male,False,0.04
2024-04-22,2024-04-22 18:40:33.024,cash,ANON-0000-0000-1058,8.09,Latte,CUST-0352,Los Angeles,21,Female,False,0.97
2024-04-22,2024-04-22 19:39:04.759,card,ANON-0000-0000-0009,3.26,Latte,CUST-0353,Chicago,19,Male,False,0.09
2024-04-22,2024-04-22 20:02:29.165,cash,ANON-0000-0000-1059,7.81,Cappuccino,CUST-0354,Houston,37,Male,True,1.18
2024-04-23,2024-04-23 14:22:35.995,card,ANON-0000-0000-0025,7.8,Cappuccino,CUST-0355,New York,49,Male,False,0.0
2024-04-23,2024-04-23 14:23:53.144,card,ANON-0000-0000-0024,5.44,Americano with Milk,CUST-0356,Houston,62,Male,False,1.08
2024-04-23,2024-04-23 14:24:57.515,card,ANON-0000-0000-0009,9.62,Cappuccino,CUST-0357,Los Angeles,37,Male,True,0.93
2024-04-23,2024-04-23 19:42:27.765,card,ANON-0000-0000-0130,6.48,Americano with Milk,CUST-0358,Chicago,47,Female,False,0.07
2024-04-23,2024-04-23 19:43:26.234,card,ANON-0000-0000-0130,8.69,Americano with Milk,CUST-0359,Houston,30,Male,True,0.56
2024-04-24,2024-04-24 10:19:38.346,card,ANON-0000-0000-0001,7.69,Latte,CUST-0360,Houston,41,Male,False,0.42
2024-04-24,2024-04-24 10:21:27.287,card,ANON-0000-0000-0131,6.48,Americano with Milk,CUST-0361,Houston,44,Male,False,1.02
2024-04-24,2024-04-24 11:23:46.102,card,ANON-0000-0000-0132,3.23,Americano with Milk,CUST-0362,Los Angeles,19,Male,True,0.18
2024-04-24,2024-04-24 11:33:26.347,card,ANON-0000-0000-0133,4.61,Americano with Milk,CUST-0363,New York,53,Male,True,0.79
2024-04-24,2024-04-24 12:39:09.298,card,ANON-0000-0000-0059,7.5,Americano with Milk,CUST-0364,Miami,61,Female,False,1.21
2024-04-24,2024-04-24 16:39:07.423,card,ANON-0000-0000-0009,5.09,Americano with Milk,CUST-0365,Miami,22,Female,False,0.55
2024-04-24,2024-04-24 19:39:49.983,card,ANON-0000-0000-0134,6.79,Americano with Milk,CUST-0366,Los Angeles,20,Male,True,0.39
2024-04-24,2024-04-24 19:40:54.031,card,ANON-0000-0000-0134,7.99,Cappuccino,CUST-0367,Houston,23,Male,False,0.22
2024-04-25,2024-04-25 10:46:08.057,card,ANON-0000-0000-0135,4.73,Americano,CUST-0368,New York,34,Male,False,0.2
2024-04-25,2024-04-25 15:18:26.971,card,ANON-0000-0000-0009,3.3,Latte,CUST-0369,New York,24,Female,True,0.24
2024-04-25,2024-04-25 17:09:43.534,card,ANON-0000-0000-0012,8.92,Americano,CUST-0370,Houston,25,Male,True,1.24
2024-04-25,2024-04-25 17:10:49.153,card,ANON-0000-0000-0012,7.53,Americano,CUST-0371,Miami,25,Female,True,0.94
2024-04-26,2024-04-26 10:12:50.618,card,ANON-0000-0000-0001,6.27,Latte,CUST-0372,New York,62,Female,False,0.34
2024-04-26,2024-04-26 12:01:30.580,card,ANON-0000-0000-0136,9.54,Latte,CUST-0373,Chicago,53,Female,True,1.38
2024-04-26,2024-04-26 13:31:28.297,card,ANON-0000-0000-0137,4.95,Cappuccino,CUST-0374,New York,37,Female,False,0.87
2024-04-26,2024-04-26 15:32:35.390,card,ANON-0000-0000-0012,6.22,Americano,CUST-0375,Houston,37,Male,True,0.02
2024-04-26,2024-04-26 15:33:33.132,card,ANON-0000-0000-0012,4.58,Americano,CUST-0376,New York,50,Female,True,0.67
2024-04-26,2024-04-26 16:23:26.514,card,ANON-0000-0000-0138,4.96,Cortado,CUST-0377,Los Angeles,55,Female,False,0.17
2024-04-26,2024-04-26 16:24:33.800,card,ANON-0000-0000-0139,8.21,Americano,CUST-0378,Chicago,36,Female,True,0.61
2024-04-26,2024-04-26 19:32:07.112,card,ANON-0000-0000-0009,8.41,Hot Chocolate,CUST-0379,Houston,36,Female,True,0.44
2024-04-26,2024-04-26 19:33:30.220,card,ANON-0000-0000-0009,3.42,Cocoa,CUST-0380,Los Angeles,34,Female,False,0.42
2024-04-27,2024-04-27 15:27:00.680,card,ANON-0000-0000-0009,9.84,Cappuccino,CUST-0381,Miami,19,Female,True,1.11
2024-04-28,2024-04-28 10:32:52.479,card,ANON-0000-0000-0001,5.41,Latte,CUST-0382,Miami,20,Female,False,0.38
2024-04-28,2024-04-28 12:30:09.749,card,ANON-0000-0000-0140,4.06,Cappuccino,CUST-0383,Miami,30,Male,True,0.65
2024-04-28,2024-04-28 18:27:08.230,card,ANON-0000-0000-0012,5.12,Americano,CUST-0384,Los Angeles,25,Female,True,0.45
2024-04-28,2024-04-28 18:28:11.411,card,ANON-0000-0000-0012,3.34,Americano,CUST-0385,Los Angeles,25,Female,True,0.41
2024-04-28,2024-04-28 18:29:02.374,card,ANON-0000-0000-0019,4.62,Latte,CUST-0386,New York,57,Female,True,0.35
2024-04-29,2024-04-29 11:26:31.871,card,ANON-0000-0000-0141,4.12,Cortado,CUST-0387,Miami,23,Female,False,0.31
2024-04-29,2024-04-29 13:27:56.949,card,ANON-0000-0000-0003,3.79,Americano,CUST-0388,Chicago,44,Female,False,0.13
2024-04-29,2024-04-29 13:28:53.899,card,ANON-0000-0000-0003,4.8,Cortado,CUST-0389,Miami,26,Female,False,0.65
2024-04-29,2024-04-29 13:53:35.730,card,ANON-0000-0000-0141,9.33,Cortado,CUST-0390,Houston,28,Female,True,1.43
2024-04-29,2024-04-29 13:54:24.357,card,ANON-0000-0000-0141,6.46,Americano with Milk,CUST-0391,Houston,38,Male,True,1.22
2024-04-29,2024-04-29 18:37:48.406,card,ANON-0000-0000-0140,8.07,Cappuccino,CUST-0392,Chicago,20,Male,True,1.61
2024-04-29,2024-04-29 19:12:33.194,card,ANON-0000-0000-0134,9.93,Cappuccino,CUST-0393,New York,19,Male,True,0.77
2024-04-29,2024-04-29 19:13:37.878,card,ANON-0000-0000-0134,8.12,Cappuccino,CUST-0394,Chicago,45,Male,False,0.14
2024-04-30,2024-04-30 10:16:41.493,card,ANON-0000-0000-0142,5.74,Latte,CUST-0395,Chicago,58,Male,False,0.62
2024-04-30,2024-04-30 10:34:52.250,card,ANON-0000-0000-0142,9.71,Americano with Milk,CUST-0396,Los Angeles,23,Male,True,0.61
2024-04-30,2024-04-30 10:35:47.617,card,ANON-0000-0000-0142,3.82,Americano with Milk,CUST-0397,Chicago,38,Male,True,0.25
2024-04-30,2024-04-30 13:41:52.325,card,ANON-0000-0000-0142,3.13,Americano,CUST-0398,Los Angeles,24,Male,True,0.51
